source,nickname,date,title,text,href
dc,ㅇㅇ,2022.11.26 02:13:29,1년 좀 안된 뉴비 올해본 것들 몇개 감상,"

주로 중소 돌았고 본것중에 대충 기억에 남거나 의견 있는것만 써봄
생각나는 순서대로 쓴거라 좀 뒤죽박죽이긴 한데 
최대한 순서 안 뒤섞이게 기억을 더듬었음
공연 1년에 한개도 잘 안보는 머글이었다가 어쩌다 뮤지컬 보고 입덕해서
선입견 없을 때 최대한 다양하게 보려고 노력함
올해는 아직 1달 남았지만 혐생때문에 12월은 관극 못할거 같아서 일찍 올해꺼 정리함
호/ 불호 다 있음
프리다: 구애의 탭댄스가 신기
스메르쟈코프: 기괴한데 재밌음
카파이즘: 게르다가 예술가가 되어야 하는데 왜 마지막 사진을 남자가 찍지? 
웃는남자: 극장 크다.. 무대랑 의상 엄청 화려하다 공연을 1도 안 보던 시절 내 상상 속에 존재하는 뮤지컬의 이미지 그대로였음
넥스트 투 노멀: 미친듯이 회전돌고 볼때마다 움. 나도 널 사랑해 사랑할 수 있는 만큼ㅠㅠ
내 돈으로 지인들 많이 보여줬지만 다 실패하고
정신병 16년 째 앓는 아줌마 이야기를 뮤지컬로 재밌게 보는 내가 마이너 취향임을 깨달음
+ 레고MD 60만원에 놀람
전설의 리틀 농구단: 완벽했음. 다들 가슴속에 잊지 못하는 대국민 참사가 있잖음?
그걸 떠올리는 내 마음을 보듬어주는 극이었음. 영업도 성공. 전국 순회공연 했으면
쓰릴미: ㅅㅂ 내가 뭘 본거지
인간의 법정: ㅅㅂ 내가 뭘 본거지 2
빈센트리버: 이럴거면 데이비 1인극을 하지
번지점프를 하다: 소소하게 회전. 영화는 절대 못 봤을 거 같은데 나름 재밌게 봄.
인우 태희가 주인공인데 현빈이 이해되어야 극이 이해되는거 같음
살아있는 자를 수선하기: 파도 소리 심장 소리 너무 좋다 생명력 자체를 자세히 느끼게 해줌
오만과 편견: 이 소설이 이렇게 재밌는 작품이었던가?
탄탄한 텍스트에 아무 날 아무 배우로 봐도 잘하고 힘들게 티켓팅 안 해도 자리도 괜찮은 자리 갈 수 있어서 행복했음
적벽: 멋있음. 적벽은 국내 순회 공연도 하고 해외 순방 공연도 했으면
니진스키: 발레 전공자가 분신을 할 수도 있구나 + 뇌절 뽀뽀질에 경악 + 나빼고 다 친해
베니싱: 소재 신기 + 나 빼고 다 친해
선택: 젊은 작가상 수상작 단편 소설 읽은 거 같음(엄청 재밌고 곱씹을게 있어 좋았단 뜻)
킹키부츠: 재범찰리+재림롤라 조합하니까 사회초년생 찰리 / 훨씬 어른 롤라 노선이 되어서 웨엔 실황 볼 때보다 배우 조합에 만족
             커튼콜때 절대반지 끼는거 너무 신났음
안나, 차이코프스키: 대학로에서 9인조 오케 황홀했음, 대극장 음악이었을거 같은데 내용은 대극장에서 안 팔릴 거 같아서 유니플렉스에 구겨넣었나 싶었음
뭔가 잘 정비해서 재연 왔으면 함
여신님이 보고 계셔: 한국전쟁 배경인데 파멸극이 아니라서 신기. 엄청 뮤지컬스럽(?) 다고 생각함ㅋㅋ 재밌게 봄
미드나잇: 액터뮤지션: 소극장에 오케 대신 액터 뮤지션 나오는 거 너무 기발함
개인적으로 잔인한 내용, 연출 싫어한다고 생각했는데 대령님 주먹질에 맞춰 타악기 소리 나는 거 너무 좋아하며 또 보러 간 나를 발견
예그린은 싫음
미세스 다웃 파이어: 엄청 좋은 가족 엔터테인먼트? 원작 영화 그대로가 아니라 시대에 맞게 잘 다듬어져서 온 거 같음
리디아 애틋하고 귀여워
마틸다: 
아역 배우가 진심으로 자기가 무슨 말을 듣고 무슨 대사를 뱉는 건지 모르고 외워서 걍 하는 것이길 바랐음.
무대는 엄청 화려하지만 내용이 아이에게 엄청 잔혹하던데... 그네씬 사진에 혹해서 공연 보러 간 건데 그 장면 자체는 뜬금없게 느껴져서 황당했음
사랑의 불시착: 드라마 안 봐서 그럭저럭 재밌게 보고 옴. 뭔가 한드 좋아하는 외국인이 좋아할 거 같음ㅋㅋ
또 오해영: 드라마 봤어도 그럭저럭 재밌게 보고 옴. 드라마 OST를 뮤지컬로 들으니까 기분이 묘함.
초능력 설정 없어도 괜찮았음
에곤 실레: 미디어 아트 전시회에 가서, 인터넷 카더라 긁어서 말해주는 도슨트 가이드 듣고 온 것 같음
라흐 헤스트: 배우를 기침만 시킬 거면 배역을 왜 만들었지? 배우도 목이 안 남아날 거 같은데 왜 한다고 했지?
랭보: 아프리카에서 진짜 시를 왜 찾는지 의문. 랭보는 프랑스인이라 진짜 시를 찾으러 아프리카 간다는 것도 빈정 상함
배경 지식 1도 없는 상태에서 자첫했는데 초반에는 보면서 시로만 가사를 구성하는 시도를 해본 극인가?  이런 생각하면서 즐겁게 봤음
랭보 총 맞았을 때 절필하거나 죽거나 아무튼 극이 끝났으면 좋았겠다라고 생각함
그런데 그것이.. 실ㅎ...
서편제: 
눈을 감고 바람을 느껴봐~ 이게 서편제 노래였다니
취향 아니라 잠만 자다 올까봐 갈말 고민 엄청 했었는데 보길 잘 함
아트: 올해 본 극 중에 가장 내용이 없음. 배우 재롱잔치만 보다 온 듯
웨스트 사이드 스토리: 로미오와 줄리엣 구조 너무 그대로라 이야기는 재미없었음
패싸움을 춤으로 하는 것에서 광대 승천. 커튼콜이 너무 감정 와장창이긴 한데 재밌었던 부분 다시 해주니까 앵콜 같아서 좋기도 함
정리하고 보니 많이도 봤네 ㄷㄷ
내년에는 힘내서 대극장 작품도 다양하게 보고 싶은 희망이 있음. 텅장되겠지만... ㅅㅂ
내가 무식한 소리 했다고 생각한다면 나도 동의한다

",https://gall.dcinside.com/board/view/?id=theaterM&no=3498430&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.22 18:42:05,쿄빠야 한국 뮤의 한획을 그은 창작뮤 도리안그레이>>웃는남자,"

샤의
 
업적은
 
위대하다
그만
 
나대
 
쿄빠야

",https://gall.dcinside.com/board/view/?id=theaterM&no=3496583&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.22 18:38:21,조랑 쿄가 2013년이후 작품수 5개인게 막 화가나?,"

조승우
헤드윅
맨오브라만차
지킬앤하이드
베르테르
스위니토드
박효신
엘리자벳
모차르트
팬텀
웃는남자
베토벤
막 울화가 치밀어??

",https://gall.dcinside.com/board/view/?id=theaterM&no=3496581&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.22 18:33:54,쿄빠들 필모로 조 후려치는게 제일 웃김 ,"

조승우 
2000 의형제 
2001 명성황후, 지하철1호선 
2002 젊은베르테르의슬픔 
2003 카르멘 
2004 지킬앤하이드 
2005 지킬앤하이드, 헤드윅 
2006 지킬앤하이드 
2007 렌트, 맨오브라만차, 헤드윅 
2010 지킬앤하이드 
2011 지킬앤하이드, 조로 
2012 조로, 닥터지바고 
2013 헤드윅, 맨오브라만차 
2014 맨오브라만차, 헤드윅, 지킬앤하이드 
2015 지킬앤하이드, 맨오브라만차, 베르테르 
2016 베르테르, 헤드윅, 스위니토드 
2018 지킬앤하이드 
2019 지킬앤하이드, 스위니토드 
2020 스위니토드 
2021 맨오브라만차, 헤드윅 
박효신  
2000 락햄릿 
2013 엘리자벳 
2014 모차르트 
2015 팬텀 
2016 팬텀 
2017 팬텀 
2018 웃는남자 
2022 웃는남자 

",https://gall.dcinside.com/board/view/?id=theaterM&no=3496576&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.22 15:36:24,뮤지컬산업에 한획을 그은건 도리안그레이 >>>웃는남자,"

창작 규모 확장 …
한국 뮤지컬 산업을 한단계 끌어올린 역사적 역할을 한
도리안 그레이임
그게 바로 샤의 업작이긔

",https://gall.dcinside.com/board/view/?id=theaterM&no=3496469&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.22 14:02:04,뮤지컬업계의 획을 그은 도리안그레이 >>>웃는남자,"

외워

",https://gall.dcinside.com/board/view/?id=theaterM&no=3496410&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.22 13:28:21,조와 쿄 작품수 비교,"

조승우 : 12개
- 명성황후
- 지하철 1호선
- 블러디브라더스
- 베르테르
- 카르멘
- 지킬
- 라만차
- 헤드윅
- 렌트
- 조로
- 지바고
- 스위니토드
박효신: 6개
- 햄릿
- 엘리자벳
- 모차르트
- 팬텀
- 웃는남자
- 베토벤
조가 2배 이상함..... 쿄까들 아주 ㅇㄱㄹ를 끌어라
- dc official App

",https://gall.dcinside.com/board/view/?id=theaterM&no=3496362&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.22 13:26:17,쿄빠년들아 원톱 업적 도리안그레이 >> 웃는남자 외워라,"

시발
 
개나대네

",https://gall.dcinside.com/board/view/?id=theaterM&no=3496359&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.20 19:01:30,창작 175억 웃는남자 대레전인게 초연 예당에서 손익분기 넘김,"

초연 예당에서 손익분기 넘기고
 
연장공연 블퀘부터 이익냄 ㄷ ㄷ ㄷ ㄷ ㄷ

",https://gall.dcinside.com/board/view/?id=theaterM&no=3495331&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.16 14:49:55,기사/ 박효신의 웃는남자는 종합예술을 완성한다,"


",https://gall.dcinside.com/board/view/?id=theaterM&no=3493040&search_pos=-3439687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.11 23:21:42,웃는남자 high c 모음,"

안되!

",https://gall.dcinside.com/board/view/?id=theaterM&no=3488706&search_pos=-3429687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.10 11:05:26,쿄 그눈을떠랑 뉴깡 웃는남자도 부탁드려요,"

^^제발 

",https://gall.dcinside.com/board/view/?id=theaterM&no=3487996&search_pos=-3429687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.09 16:29:44,쿄가 언제부터 매진시킨건데?,"

2000 락햄릿  
2013 엘리자벳  
2014 모차르트  
2015 팬텀  
2016 팬텀  
2017 팬텀  
2018 웃는남자  
2022 웃는남자  
2017부터?  
아니 그러기엔 웃남 초연도 전석매진 아니었잖아 
이번이 처음아냐? 

",https://gall.dcinside.com/board/view/?id=theaterM&no=3487663&search_pos=-3429687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.08 10:35:56,2022 유료예매 연간 1위 웃는남자 / 2위 엘리자벳,"

박효신 x 옥주현

",https://gall.dcinside.com/board/view/?id=theaterM&no=3486270&search_pos=-3429687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.08 03:07:02,이게 웃는남자인지 쿄는남자인지,"

? : 
제
 
속만
 
채우다
 
걸리면
 
남의
 
탓
~
 

",https://gall.dcinside.com/board/view/?id=theaterM&no=3485927&search_pos=-3429687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.11.03 01:59:44,뮤덕한테 프로그램북 선물 어때,"

감사한일 갚아야하는데 그분이 뮤지컬 좋아하셔서
웃는남자랑 킹키부츠? 엘리자벳 좋아하신대
이쪽을 잘 몰라서 뭘 주면 좋아하실지 모르겠다
프로그램북이나 악보집은 잘 안 모음? 뱃지나 키링이 무난한가?

",https://gall.dcinside.com/board/view/?id=theaterM&no=3483830&search_pos=-3429687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.10.18 19:49:56,갤키라다. 심심해서 매겨본 EMK극 개인취향 순위다.,"

최근 공연 버전 기준이다.  
(본인 기준 꿀잼극이다.)  
1 모차르트 : 인생극이다.  
2 웃는남자 : 인생극2다.  
3 엑스칼리버 : 앙상블 액션, 넘버 맛집극이다.  
4 마리앙투아네트 : 2막 임팩트는 모든 극 통틀어 최고다.  
(본인 기준 평타극이다.)  
5 레베카 : K막장 스토리 묻은 넘버 맛집극이다.  
6 몬테크리스토 : 레베카와 비슷한 냄새지만 낡은 연출극이다.  
7 팬텀 : 넘버 맛집이나 조금 지루하고 캐릭터가 매력이 없다.  
8 엘리자벳 : 넘버나 캐릭터는 좋으나 본인 취향극이 아니다.  
(본인 기준 밋밋한 극이다.)  
9 더 라스트 키스 : 넘버만 좋다.  
10 마타 하리 : 총체적 난국이다. 본인 기준 EMK극 중 제일 구리다.  
프리다, 햄릿은 못사다.  

",https://gall.dcinside.com/board/view/?id=theaterM&no=3476412&search_pos=-3419687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.10.09 13:00:22,조승우 김준수 박효신 필모 정리해와봤긔,"

출처는 나무위키
조승우
2000 의형제
2001 명성황후, 지하철1호선
2002 젊은베르테르의슬픔
2003 카르멘
2004 지킬앤하이드
2005 지킬앤하이드, 헤드윅
2006 지킬앤하이드
2007 렌트, 맨오브라만차, 헤드윅
2010 지킬앤하이드
2011 지킬앤하이드, 조로
2012 조로, 닥터지바고
2013 헤드윅, 맨오브라만차
2014 맨오브라만차, 헤드윅, 지킬앤하이드
2015 지킬앤하이드, 맨오브라만차, 베르테르
2016 베르테르, 헤드윅, 스위니토드
2018 지킬앤하이드
2019 지킬앤하이드, 스위니토드
2020 스위니토드
2021 맨오브라만차, 헤드윅
김준수 
2010 모차르트
2011 천국의눈물,  모차르트
2012 엘리자벳
2013 엘리자벳, 디셈버
2014 드라큘라
2015 데스노트
2016 드라큘라, 도리안그레이
2017 데스노트
2018 엘리자벳
2019 엘리자벳, 엑스칼리버
2020 드라큘라, 모차르트
2021 드라큘라, 엑스칼리버
2022 엑스칼리버, 데스노트, 엘리자벳, 웨스트사이드스토리
박효신 
2000 락햄릿
2013 엘리자벳
2014 모차르트
2015 팬텀
2016 팬텀
2017 팬텀
2018 웃는남자
2022 웃는남자

",https://gall.dcinside.com/board/view/?id=theaterM&no=3468697&search_pos=-3409687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.10.05 04:35:32,웃남 보고싶당ㅇㅅㅇ,"

내안의괴물이랑
 
웃는남자
 
이렇게
 
보고싶어

",https://gall.dcinside.com/board/view/?id=theaterM&no=3464323&search_pos=-3409687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.09.15 13:23:12,나 엘리자벳 1층 맨뒤했는데,"

볼만함?
나 뮤지컬 진짜 모름
누나때문에
2011년에 모차르트
2016년에 프랑켄슈타인
2022년에 웃는남자 이렇게 3개봤는데
이제 나 스스로 돈도 벌고 해서 엘리자벳 보러가고싶은데
누나가 이번꺼 별로라고 내년에 재밌는거 많이하니까 그거나 해달라하더라공
근데 보니까 엘리자벳 이제 다시는 안한다는데...
뮤지컬덕후들 시각에서 말고 일반인으로서 괜찮남...

",https://gall.dcinside.com/board/view/?id=theaterM&no=3449903&search_pos=-3389687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.09.11 08:46:13,베토벤이 웃는남자 초연 175억 제작비 24만관객동원 넘을까,"

초대박난 웃남 초연 넘을까

",https://gall.dcinside.com/board/view/?id=theaterM&no=3445220&search_pos=-3389687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.09.07 17:57:09,이 싸움판에서 웃는남자 둘,"

웨사스 연습실에서 우리는 엘리 오연 안해서 다행이다ㅎㅎ 하면서 같이 웃고있을듯

",https://gall.dcinside.com/board/view/?id=theaterM&no=3441977&search_pos=-3389687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.09.06 00:33:16,바라는 목록,"

신/선녀/크리
난나것 
난나것맆
아무것도
윤공주/김소현 
자유와 행복
신몰간
아비의죄
은윈
그눈을떠/웃는남자
올려주면 안될까......?

",https://gall.dcinside.com/board/view/?id=theaterM&no=3439961&search_pos=-3379687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.09.05 15:16:22,나 옥빤데 이번 엘리보고 솔직히 크리것도 보고 싶더라,"

이번 엘리  
옥 크리 이렇게 캐스팅 했으면 
모두가 행복한 결과 아니었을까 누누히 생각해 
이제까지 본 뮤지컬  
마타하리 레베카 데스노트 서편제 엘리자벳 웃는남자 
이렇게 봤는데 
크리/옥 엘리자벳 너무 보고 싶고 
이렇게 각 뮤배들을 초이스 해서 두번보고 세번보는 마음 
이해 할 수 있을것 같아ㅠㅠㅠ 
하ㅠㅜㅠ 
일단 졔 엘리 예매 간보는중... 

",https://gall.dcinside.com/board/view/?id=theaterM&no=3439367&search_pos=-3379687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.09.04 18:55:25,나 데스노트 웃는남자 밀캠찍음 ,"

홍햅 놈마
 
홍 정의는어디에 
 
쿄 모세
 
뉴깡양커 행권
 
이렇게 4개 찍음 ㅋㅋㅋㅋㅋㅋ
언제 계정파서 풀까 고민 중

",https://gall.dcinside.com/board/view/?id=theaterM&no=3438810&search_pos=-3379687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.31 20:38:54,옥 상플 배역,"

이제 내려가야지..
뭔 타이틀롤만 할라그래
젊은 배우들 치고 올라오는데
욕심이 너무 많다..
무대에 서게는 해줄테니 이정도만 맡아..
엘리자벳 대공비
웃는남자 앤여왕
위키드 모리블

",https://gall.dcinside.com/board/view/?id=theaterM&no=3436316&search_pos=-3379687&s_type=search_subject_memo&s_keyword=웃는남자&page=1
