source,nickname,date,title,text,href
dc,하쿠_,2022.07.06 20:37:39,웃는 남자 박효신꺼 보고 옴,"

박효신 노래 진짜 개잘하더라 고음이랑 공명감이 미쳤음 무대도 개화려하고 왜 뮤지컬을 비싼 돈 내고 보러다니는지 알 것 같음 그리고 무슨 귀족 역할 맡은 여자 배우 신영숙이었나 이 분 노래 실력 ㅆㅅㅌㅊ 혼자만 마이크 다른거 쓴 것 같음 연기도 ㅆㅅㅌㅊ였음 암튼 담에는 1층에서 보고 싶음 2층에서 보니까 얼굴이 잘 안보여서 아쉬웟음

",https://gall.dcinside.com/board/view/?id=theaterM&no=3420915&search_pos=-3359686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.07.05 14:16:57,떼법'에 굴복한 옥주현…그녀 저격한 뮤지컬계의 숨은 진실 ,"

옥주현 겨냥한 '친분 캐스팅' 공격
억지에 가까운 일종의 마녀사냥
'팬덤'에 휘둘리는 정치권과 유사
]옥주현은 '엘리자벳' 2012년 국내 초연 때부터 작품이 오를 때마다 빠지지 않고 출연했다. 작품 성공에 일등공신으로 평가받았고, 제작사도 이를 고려해 10주년 공연 출연 회차의 70%를 옥주현에게 배당했다. 나머지 30% 출연분만 다른 배우들 몫이라는 뜻이다. 특급 배우라면 썩 내키지 않는 비율이다. 과거 '엘리자벳'을 연기했던 몇몇의 이름이 거론됐지만, 최종 낙점은 이지혜였다. 이 과정에서 옥주현이 압력을 가했는지, 생떼를 썼는지는 그와 제작사만 알 것이다. 그런들 무슨 상관이랴. 사적 계약 아닌가. '엘리자벳' 제작사 EMK는 엘리자벳 이외 '레베카' '웃는 남자' '마타하리' '팬텀' 등 굵직한 뮤지컬을 다수 만든 제작사다. 바보가 아니라는 얘기다. 게다가 이지혜는 인지도가 높진 않지만, 성악과를 졸업하고 2012년 데뷔해 '지킬 앤 하이드' 등에 출연했던 실력파다. 낙하산으로 치부할 수 없다.
사태가 커진 데엔 '친분 캐스팅' 프레임이 작동해서다. 친분 캐스팅이 나쁘다면 그럼 생판 모르는 사람을 섭외하란 얘기인가. 캐스팅은 공채 시험이 아니다. 국가 공무원을 뽑는 과정도 아니다. 공개 오디션도 하지만 대개 아는 사람, 해봤던 사람, 아니면 친한 사람이 추천하는 사람을 기용한다. 그게 더 낫다는 것을 체득해서다. 그래서 '김수현 사단' '나영석 사단'이 존재하지 않나. 작가·감독은 그럴 수 있지만 배우는 캐스팅에 관여해선 안 된다? 그럼 예능계에서 유재석 라인, 이경규 라인이라고 공공연히 떠드는 건 또 뭔가. '죽이 잘 맞는' 사람과 일하고 싶은 건 인지상정이다. '친분 캐스팅=불공정'이란 논리야말로 억지다.
김호영의 ""아사리판은 옛말, 지금은 옥장판""이라는 공격에 옥주현이 고소를 하면서 점화된 이번 사태의 변곡점은 이른바 뮤지컬 1세대 배우들의 호소문이었다. 이들은 외형적으로 '자제하자'고 했지만 내용적으로 ""배우는 캐스팅 등 제작사 고유 권한을 침범해선 안 된다""며 사실상 옥주현을 저격했고, 이때부터 여론의 무게추는 '안티 옥주현'으로 급격히 기울어졌다. 그렇다면 되묻고 싶다. 여태 뮤지컬계 만연한 배우의 캐스팅 입김을 1세대 배우들은 전혀 몰랐나. 아니 본인들은 떳떳한가. 본인이 친한 후배 미는 건 유망주 '키워주기'이고 옥주현이 한 건 '끼워팔기'인가. 전형적인 내로남불이다.
냉정히 보면 옥주현은 스타 권력이 아니다. 지명도가 높을 뿐, 옥주현이 출연한다고 무조건 '솔드 아웃'(sold out) 되지 않는다. 옥주현보다는 몇몇 남자 배우의 티켓 파워가 훨씬 강하다. 뮤지컬계 주류 관객이 여성이며, 이들의 '회전문 관람'이 흥행을 좌우하는 것과 연관이 깊다. 이 지점에 이번 사태의 숨은 진실이 있다. 그건 '왜 옥주현이 갑질을 했나'가 아니라 '왜 옥주현이 타깃이 됐나'다. 옥주현이 만만해서다. 옥주현에게 충성 관객이 적어서다. 다른 스타를 저격했다가는 팬덤에 조리돌림을 당할까 두려워 옥주현을 먹잇감 삼았다는 게 진실에 더 가깝다. 흡사 '대깨문'과 '개딸'이 무서워 엉뚱한 데 총질하는 민주당과 닮은꼴이다.
kr친분 캐스팅 논란은 여러모로 한국 사회 축소판이다. 옥주현 공격에 나선 이들은 무리 지어 공정을 명분으로 내세우지만 실상 자신의 이익에 촉각을 세우는 좌파 집단주의와 유사하며, 옥주현 역시 호기롭게 완력을 구사하려다 떼거리의 반격에 꽁무니를 빼는 우파의 비겁함을 연상시킨다. 일부 미디어는 이번 사태와 무관한 익명 관계자의 폭로를 내부 고발인 양 퍼다 나르며 옥주현 물어뜯기에 가세했다. 아사리판 정치권보다 썩 나아 보이지 않는다.
최민우 정치에디터
기자 프로필
구독
<

",https://gall.dcinside.com/board/view/?id=theaterM&no=3418179&search_pos=-3359686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,Kle,2022.07.03 02:36:48,뮤지컬 처음 보는데,"

아는 분이 대신 예매해줬는데 멜론티켓으로 해서 
입금증? 그거 보니까 주문번호 써져있는데 이게 예약번호랑 같은 건가요? 웃는 남자 보러가는데 키오스크에 예약번호 적어야 되는데 뭐가 뭔지 모르겠네요..

",https://gall.dcinside.com/board/view/?id=theaterM&no=3416004&search_pos=-3359686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅂㅈㄷㅂㅈㄷ,2022.07.02 21:18:58,웃는 남자 8월 7일 이후꺼는 티켓팅 날짜 안나옴?,"

뭐 정보가 없네 검색해도 22일까지 공연인걸로 아는데 아는법없나

",https://gall.dcinside.com/board/view/?id=theaterM&no=3415812&search_pos=-3359686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.07.02 16:58:43,ㅈㄹㄱㅁㅇ) 웃는 남자 자리 좀 봐줘..,"

자첫인데 어디가 나을까??
자첫자막이 될 수도…

",https://gall.dcinside.com/board/view/?id=theaterM&no=3415737&search_pos=-3359686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.30 00:37:55,웃는 남자 후기 보러 가려면 어디로 가야함,"

여기가 아닝교

",https://gall.dcinside.com/board/view/?id=theaterM&no=3413270&search_pos=-3359686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.25 20:41:48,이번에 웃는 남자 보고왔는데,"

진짜 노래는 다 뒤지게 잘부르더라.. 
박효신은 그냥 보여줄수 있는 기술 다 보여주는듯 
그리고 신영숙님이랑 양준모 이두분도 진짜 미치게 잘하더라 
근데 찾아보니까 김소향 민영기 이 두분도 엄청 유명한거 같던데 웃는남자를 떠나서
전체적인 커리어로 보면 위에랑 아래랑 어느분이 더 높다고 평가받아??

",https://gall.dcinside.com/board/view/?id=theaterM&no=3400293&search_pos=-3339686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.25 20:18:06,이년들아 신영숙 배우님이 emk랑 끝이라고 돌려 말하셨어 ,"

웃는 남자를 끝으로 더 일 안 하신다고 돌려돌려 말하는거 알아들어라

",https://gall.dcinside.com/board/view/?id=theaterM&no=3400212&search_pos=-3339686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.24 16:25:26,웃는 남자는 박효신 빼면 누구꺼 보는게 좋아?,"

박은태야? 박강현이야?

",https://gall.dcinside.com/board/view/?id=theaterM&no=3393835&search_pos=-3339686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.23 05:34:37,뉴비인데 입문으로 뭐 봐야할지 추천 가능하신가요,"

이번에 입문용으로 박효신님 웃는 남자 볼려고했는데 자칭 뮤지컬 ㅈ문가라는 친구가 입문으로 박효신은 비추한다고 하길래요. 박강현님은 괜찮은가요?

",https://gall.dcinside.com/board/view/?id=theaterM&no=3382941&search_pos=-3329686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.15 23:20:01,썸머 중국 관련 인터뷰 ,"

웃는 남자 이후 갔네 

",https://gall.dcinside.com/board/view/?id=theaterM&no=3371235&search_pos=-3309686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.13 13:27:36,은윈 그 눈을 떠+웃는 남자,"

https://youtu.be/wx_S1qYElVI
 
https://youtu.be/1GoDOZPKiVE
 

",https://gall.dcinside.com/board/view/?id=theaterM&no=3364699&search_pos=-3309686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.12 00:15:20,6월 11일 웃는 남자 밤공 박효신 불호후기,"

웃는 남자 보고 옴 
극은 신경 많이 써서 만든 건 알겠는데 전체적으로 노잼이어서 
또 볼 것 같진 않음 게다가 너무 길어
박효신 궁금해서 기대하고 간 거였는데 좀 충격적으로 실망
1.발음이 안 좋음
내가를 계속 냬가 그러던데 원래 그럼? 박효신 유명한 건 아는데 노래는 눈의 꽃 밖에 모르는데 거기선 안 그랬던 것 같은데
그리고 자꾸 가를 그아로 다를 드아로 발음해
한번 거기 꽂히니까 스트레스가 점점 높아짐
못 알아듣겠는 발음 많았음
얼마나를 헐마나로 ㄷ 발음을 ㅌ로 이런 것도 많고
2. 연기가 어설픔
대부분의 장면에서 표정이 거의 한 가지
눈썹이랑 눈이 jpg인 것처럼 안 움직임 입이랑 몸으로만 연기하던데
무대에서 기본자세가 어깨가 약간 구부정하고 손가락 열개를 다 벌리는 동작이 많다고 느낌 
기본적으로 연기 훈련된 움직임이 아니더라 웃는 남자 넘버에서였나 조시아나한테 막 짐승처럼 허우적대며 들이대는 연기 너무 웃겨서 웃참챌
그리고 다른 배우들은 남이 대사치는 동안에도 무대에 있으면 계속 뭔가 하고 있는데
박효신은 자기 대사 안 할 때는 가만히 서 있는 때가 많더라
오늘 다른 배우들(특히 김소향 배우) 연기 너무 잘해서 솔직히 혼자 연기 서툰 거 티났음
캐릭터랑 잘 맞는다는 느낌도 안 들었음 그윈플렌 정도면 고생 많이하고 산 청년 아님? 그런 인생 특유의 생명력이 없고 처음부터 끝까지 유약한 느낌
3.노래에 비음이 너무 많이 섞임
좀 앵앵거린다고 할까 왜 여자들 코맹맹이 같은 소리가 자꾸 나는지 모르겠음 노래 한 소절이 있다고 치면 뒤쪽은 안 그런데 앞쪽 시작할때 콧솟리로 시작하는 경우가 많더라
그것도 한번 신경쓰이기 시작하니까 계속 스트레스 받음
그리고 몸을 심하게 움직일 때는 음정 자꾸 흔들려서 그것도 스트레스 받음
4.여주랑도 아버지랑도 케미가 없음
여주랑 듀엣하는데 목소리가 둘 다 여자 목소리 같음 
그리고 여주한테도 가끔 목소리가 묻힘 소리가 뒤로 갈수록 큰데 항상 첫소리가 작음
아버지한테 리액션이 별로 없는데 아버지 혼자 박효신 열심히 구박함
전체적으로 박효신이 극에서 따로 노는 느낌이었음
5. 그눈을 떠 마지막에 고음 높게 지르는 건 좋았음
그 직전에 약간 알앤비스러운 애드립 들어가던데 그건 별로였는데 마지막에 고음 시원하게 질러서 애드립 싫었던 거 잠깐 까먹음
사람들이 그걸 보러 가는 건가 생각도 했지만 그거 몇 초 보러가기엔 나머지 부분이 너무 뮤지컬배우로서는 완성도가 떨어진다고 느꼈음
결론 요약: 웃남 노잼 박효신 어설픔

",https://gall.dcinside.com/board/view/?id=theaterM&no=3362855&search_pos=-3309686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.10 17:49:32,웃는 남자 캐슷 보드,"

그윈 졸라 크네

",https://gall.dcinside.com/board/view/?id=theaterM&no=3361755&search_pos=-3309686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.06.10 01:27:41,얘들아 이해준 배우 이제 emk 소속이래ㅋㅋㅋ토드 각?,"

모차르트 웃는 남자 이제 앞길 창창하네ㅋㅋㅋㅋㅋ

",https://gall.dcinside.com/board/view/?id=theaterM&no=3361520&search_pos=-3309686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.05.27 11:01:40,곽필립 어레인지 은근 잘 살림ㅋㅋ,"

웃는 남자 그 눈을 뜨기 전에//에에
데스노트 놈마 끝장을 낸다//아아
음 올렸을 때 듣기 좋은 포인트를 잘 잡는듯 그니까 홍라도 따라하지

",https://gall.dcinside.com/board/view/?id=theaterM&no=3349726&search_pos=-3289686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.05.19 07:52:27,웃는남자도 나중에 할인 많이 할 가능성 있을까??,"

세종회관이 유난히 할인 많이 뜨던데...
웃는 남자도 기대해볼만함??

",https://gall.dcinside.com/board/view/?id=theaterM&no=3342862&search_pos=-3289686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
dc,ㅇㅇ,2022.05.19 02:22:55,웃는 남자 여기 괜찮?,"

ㅎ..

",https://gall.dcinside.com/board/view/?id=theaterM&no=3342793&search_pos=-3289686&s_type=search_subject_memo&s_keyword=웃는 남자&page=1
